Transaction_ID,Item
Tra_0065,Vitamin C Serum
Tra_0065,Gentle Cleanser
Tra_0065,Lightweight Moisturizer
Tra_0065,Heavy Ceramide Cream
Tra_0065,Hyaluronic Acid Serum
Tra_0066,Mineral Sunscreen SPF 50
Tra_0066,Niacinamide Serum
Tra_0066,Vitamin C Serum
Tra_0066,Gentle Cleanser
Tra_0066,Lightweight Moisturizer
Tra_0067,Foaming Cleanser
Tra_0067,Vitamin C Serum
Tra_0067,Sheet Mask
Tra_0067,Lightweight Moisturizer
Tra_0067,Heavy Ceramide Cream
Tra_0067,Hyaluronic Acid Serum
Tra_0068,Lightweight Moisturizer
Tra_0068,Foaming Cleanser
Tra_0069,Vitamin C Serum
Tra_0069,Gentle Cleanser
Tra_0069,Lightweight Moisturizer
Tra_0069,Heavy Ceramide Cream
Tra_0069,Hyaluronic Acid Serum
Tra_0070,Lightweight Moisturizer
Tra_0070,Gentle Cleanser
Tra_0070,Hyaluronic Acid Serum
Tra_0071,Lightweight Moisturizer
Tra_0071,Foaming Cleanser
Tra_0071,Vitamin C Serum
Tra_0071,Exfoliating Toner
Tra_0072,Mineral Sunscreen SPF 50
Tra_0072,Gentle Cleanser
Tra_0072,Lightweight Moisturizer
Tra_0072,Heavy Ceramide Cream
Tra_0072,Hyaluronic Acid Serum
Tra_0073,Vitamin C Serum
Tra_0073,Gentle Cleanser
Tra_0073,Lightweight Moisturizer
Tra_0073,Heavy Ceramide Cream
Tra_0073,Hyaluronic Acid Serum
Tra_0074,Foaming Cleanser
Tra_0074,Vitamin C Serum
Tra_0074,Lightweight Moisturizer
Tra_0074,Heavy Ceramide Cream
Tra_0074,Exfoliating Toner
Tra_0075,Sheet Mask
Tra_0075,Foaming Cleanser
Tra_0075,Hydrating Toner
Tra_0075,Lightweight Moisturizer
Tra_0076,Foaming Cleanser
Tra_0076,Mineral Sunscreen SPF 50
Tra_0076,Vitamin C Serum
Tra_0076,Lightweight Moisturizer
Tra_0076,Heavy Ceramide Cream
Tra_0076,Hyaluronic Acid Serum
Tra_0077,Foaming Cleanser
Tra_0077,Snail Mucin Essence
Tra_0077,Pimple Patches
Tra_0078,Gentle Cleanser
Tra_0079,Clay Mask
Tra_0079,Foaming Cleanser
Tra_0079,Hyaluronic Acid Serum
Tra_0080,Lightweight Moisturizer
Tra_0080,Chemical Sunscreen SPF 50
Tra_0080,Foaming Cleanser
Tra_0080,Vitamin C Serum
Tra_0081,Foaming Cleanser
Tra_0081,Vitamin C Serum
Tra_0081,Sheet Mask
Tra_0081,Gentle Cleanser
Tra_0081,Lightweight Moisturizer
Tra_0082,Lightweight Moisturizer
Tra_0082,Vitamin C Serum
Tra_0082,Gentle Cleanser
Tra_0082,Hydrating Toner
Tra_0083,Heavy Ceramide Cream
Tra_0083,Pimple Patches
Tra_0083,Gentle Cleanser
Tra_0083,Hyaluronic Acid Serum
Tra_0084,Foaming Cleanser
Tra_0084,Snail Mucin Essence
Tra_0084,Vitamin C Serum
Tra_0084,Lightweight Moisturizer
Tra_0084,Hydrating Toner
Tra_0085,Niacinamide Serum
Tra_0085,Vitamin C Serum
Tra_0085,Gentle Cleanser
Tra_0085,Lightweight Moisturizer
Tra_0085,Heavy Ceramide Cream
Tra_0085,Chemical Sunscreen SPF 50
Tra_0085,Hyaluronic Acid Serum
Tra_0086,Foaming Cleanser
Tra_0086,Clay Mask
Tra_0086,Vitamin C Serum
Tra_0086,Lightweight Moisturizer
Tra_0086,Heavy Ceramide Cream
Tra_0086,Exfoliating Toner
Tra_0086,Hyaluronic Acid Serum
Tra_0087,Niacinamide Serum
Tra_0087,Heavy Ceramide Cream
Tra_0087,Gentle Cleanser
Tra_0087,Hyaluronic Acid Serum
Tra_0088,Gentle Cleanser
Tra_0088,Lip Sleeping Mask
Tra_0089,Foaming Cleanser
Tra_0089,Mineral Sunscreen SPF 50
Tra_0089,Niacinamide Serum
Tra_0089,Heavy Ceramide Cream
Tra_0089,Hyaluronic Acid Serum
Tra_0090,Foaming Cleanser
Tra_0090,Vitamin C Serum
Tra_0090,Gentle Cleanser
Tra_0090,Lightweight Moisturizer
Tra_0090,Heavy Ceramide Cream
Tra_0090,Hyaluronic Acid Serum
Tra_0091,Lightweight Moisturizer
Tra_0091,Foaming Cleanser
Tra_0091,Vitamin C Serum
Tra_0091,Lip Sleeping Mask
Tra_0092,Foaming Cleanser
Tra_0093,Lightweight Moisturizer
Tra_0093,Niacinamide Serum
Tra_0093,Gentle Cleanser
Tra_0094,Lightweight Moisturizer
Tra_0094,Sheet Mask
Tra_0094,Vitamin C Serum
Tra_0094,Gentle Cleanser
Tra_0095,Foaming Cleanser
Tra_0096,Lightweight Moisturizer
Tra_0096,Vitamin C Serum
Tra_0096,Gentle Cleanser
Tra_0097,Lightweight Moisturizer
Tra_0097,Snail Mucin Essence
Tra_0097,Vitamin C Serum
Tra_0097,Gentle Cleanser
Tra_0098,Lightweight Moisturizer
Tra_0098,Foaming Cleanser
Tra_0098,Vitamin C Serum
Tra_0099,Foaming Cleanser
Tra_0099,Mineral Sunscreen SPF 50
Tra_0099,Vitamin C Serum
Tra_0099,Lightweight Moisturizer
Tra_0099,Heavy Ceramide Cream
Tra_0099,Exfoliating Toner
Tra_0099,Hyaluronic Acid Serum
Tra_0100,Vitamin C Serum
Tra_0100,Gentle Cleanser
Tra_0100,Lightweight Moisturizer
Tra_0100,Heavy Ceramide Cream
Tra_0100,Hyaluronic Acid Serum
Tra_0101,Vitamin C Serum
Tra_0101,Gentle Cleanser
Tra_0101,Lightweight Moisturizer
Tra_0101,Heavy Ceramide Cream
Tra_0101,Hydrating Toner
Tra_0101,Hyaluronic Acid Serum
Tra_0102,Foaming Cleanser
Tra_0102,Vitamin C Serum
Tra_0102,Gentle Cleanser
Tra_0102,Lightweight Moisturizer
Tra_0102,Heavy Ceramide Cream
Tra_0102,Hyaluronic Acid Serum
Tra_0103,Lightweight Moisturizer
Tra_0103,Foaming Cleanser
Tra_0103,Vitamin C Serum
Tra_0103,Gentle Cleanser
Tra_0104,Heavy Ceramide Cream
Tra_0104,Gentle Cleanser
Tra_0104,Hyaluronic Acid Serum
Tra_0105,Foaming Cleanser
Tra_0105,Vitamin C Serum
Tra_0105,Lightweight Moisturizer
Tra_0105,Heavy Ceramide Cream
Tra_0105,Hyaluronic Acid Serum
Tra_0106,Foaming Cleanser
Tra_0106,Heavy Ceramide Cream
Tra_0106,Pimple Patches
Tra_0106,Hyaluronic Acid Serum
Tra_0107,Foaming Cleanser
Tra_0108,Foaming Cleanser
Tra_0108,Heavy Ceramide Cream
Tra_0108,Hyaluronic Acid Serum
Tra_0109,Lightweight Moisturizer
Tra_0109,Niacinamide Serum
Tra_0109,Vitamin C Serum
Tra_0109,Gentle Cleanser
Tra_0110,Foaming Cleanser
Tra_0110,Clay Mask
Tra_0110,Vitamin C Serum
Tra_0110,Gentle Cleanser
Tra_0110,Lightweight Moisturizer
Tra_0111,Lightweight Moisturizer
Tra_0111,Foaming Cleanser
Tra_0111,Vitamin C Serum
Tra_0112,Lip Sleeping Mask
Tra_0112,Vitamin C Serum
Tra_0112,Gentle Cleanser
Tra_0112,Lightweight Moisturizer
Tra_0112,Heavy Ceramide Cream
Tra_0112,Hydrating Toner
Tra_0112,Hyaluronic Acid Serum
Tra_0113,Vitamin C Serum
Tra_0113,Gentle Cleanser
Tra_0113,Lightweight Moisturizer
Tra_0113,Heavy Ceramide Cream
Tra_0113,Exfoliating Toner
Tra_0113,Hyaluronic Acid Serum
Tra_0114,Vitamin C Serum
Tra_0114,Gentle Cleanser
Tra_0114,Sheet Mask
Tra_0114,Lightweight Moisturizer
Tra_0114,Heavy Ceramide Cream
Tra_0114,Hyaluronic Acid Serum
Tra_0115,Lightweight Moisturizer
Tra_0115,Gentle Cleanser
Tra_0115,Mineral Sunscreen SPF 50
Tra_0116,Clay Mask
Tra_0116,Vitamin C Serum
Tra_0116,Gentle Cleanser
Tra_0116,Sheet Mask
Tra_0116,Lightweight Moisturizer
Tra_0116,Heavy Ceramide Cream
Tra_0116,Hyaluronic Acid Serum
Tra_0117,Foaming Cleanser
Tra_0117,Heavy Ceramide Cream
Tra_0117,Hyaluronic Acid Serum
Tra_0118,Chemical Sunscreen SPF 50
Tra_0118,Foaming Cleanser
Tra_0118,Vitamin C Serum
Tra_0118,Lip Sleeping Mask
Tra_0119,Foaming Cleanser
Tra_0119,Gentle Cleanser
Tra_0119,Heavy Ceramide Cream
Tra_0119,Hydrating Toner
Tra_0119,Hyaluronic Acid Serum
Tra_0120,Foaming Cleanser
Tra_0120,Gentle Cleanser
Tra_0120,Mineral Sunscreen SPF 50
Tra_0120,Lip Sleeping Mask
Tra_0121,Gentle Cleanser
Tra_0122,Sheet Mask
Tra_0122,Snail Mucin Essence
Tra_0122,Gentle Cleanser
Tra_0122,Hyaluronic Acid Serum
Tra_0123,Lightweight Moisturizer
Tra_0123,Vitamin C Serum
Tra_0123,Gentle Cleanser
Tra_0124,Vitamin C Serum
Tra_0124,Gentle Cleanser
Tra_0124,Lightweight Moisturizer
Tra_0124,Heavy Ceramide Cream
Tra_0124,Hyaluronic Acid Serum
Tra_0125,Gentle Cleanser
Tra_0126,Foaming Cleanser
Tra_0126,Vitamin C Serum
Tra_0126,Gentle Cleanser
Tra_0126,Lightweight Moisturizer
Tra_0126,Chemical Sunscreen SPF 50
Tra_0126,Hydrating Toner
Tra_0127,Lightweight Moisturizer
Tra_0127,Vitamin C Serum
Tra_0127,Gentle Cleanser
Tra_0127,Exfoliating Toner
Tra_0128,Gentle Cleanser
Tra_0129,Lightweight Moisturizer
Tra_0129,Foaming Cleanser
Tra_0129,Vitamin C Serum
Tra_0130,Foaming Cleanser
Tra_0131,Snail Mucin Essence
Tra_0131,Gentle Cleanser
Tra_0132,Mineral Sunscreen SPF 50
Tra_0132,Lip Sleeping Mask
Tra_0132,Clay Mask
Tra_0132,Gentle Cleanser
Tra_0132,Heavy Ceramide Cream
Tra_0132,Hyaluronic Acid Serum
Tra_0133,Exfoliating Toner
Tra_0133,Gentle Cleanser
Tra_0134,Lip Sleeping Mask
Tra_0134,Clay Mask
Tra_0134,Vitamin C Serum
Tra_0134,Gentle Cleanser
Tra_0134,Lightweight Moisturizer
Tra_0135,Foaming Cleanser
Tra_0135,Gentle Cleanser
Tra_0136,Foaming Cleanser
Tra_0136,Mineral Sunscreen SPF 50
Tra_0136,Gentle Cleanser
Tra_0136,Heavy Ceramide Cream
Tra_0136,Hyaluronic Acid Serum
Tra_0137,Vitamin C Serum
Tra_0137,Gentle Cleanser
Tra_0137,Lightweight Moisturizer
Tra_0137,Heavy Ceramide Cream
Tra_0137,Chemical Sunscreen SPF 50
Tra_0137,Hyaluronic Acid Serum
Tra_0138,Vitamin C Serum
Tra_0138,Gentle Cleanser
Tra_0138,Mineral Sunscreen SPF 50
Tra_0139,Mineral Sunscreen SPF 50
Tra_0139,Snail Mucin Essence
Tra_0139,Vitamin C Serum
Tra_0139,Gentle Cleanser
Tra_0139,Lightweight Moisturizer
Tra_0140,Mineral Sunscreen SPF 50
Tra_0140,Gentle Cleanser
Tra_0140,Hydrating Toner
Tra_0140,Lip Sleeping Mask
Tra_0141,Vitamin C Serum
Tra_0141,Gentle Cleanser
Tra_0141,Lightweight Moisturizer
Tra_0141,Hydrating Toner
Tra_0141,Hyaluronic Acid Serum
Tra_0142,Heavy Ceramide Cream
Tra_0142,Gentle Cleanser
Tra_0142,Hyaluronic Acid Serum
Tra_0143,Foaming Cleanser
Tra_0143,Niacinamide Serum
Tra_0143,Vitamin C Serum
Tra_0144,Lightweight Moisturizer
Tra_0144,Foaming Cleanser
Tra_0144,Vitamin C Serum
Tra_0144,Pimple Patches
Tra_0145,Gentle Cleanser
Tra_0146,Foaming Cleanser
Tra_0146,Heavy Ceramide Cream
Tra_0147,Snail Mucin Essence
Tra_0147,Foaming Cleanser
Tra_0147,Heavy Ceramide Cream
Tra_0148,Foaming Cleanser
Tra_0148,Heavy Ceramide Cream
Tra_0148,Hyaluronic Acid Serum
Tra_0149,Vitamin C Serum
Tra_0149,Foaming Cleanser
Tra_0149,Pimple Patches
Tra_0149,Gentle Cleanser
Tra_0150,Lightweight Moisturizer
Tra_0150,Foaming Cleanser
Tra_0150,Vitamin C Serum
Tra_0150,Lip Sleeping Mask
Tra_0151,Lightweight Moisturizer
Tra_0151,Chemical Sunscreen SPF 50
Tra_0151,Gentle Cleanser
Tra_0152,Lightweight Moisturizer
Tra_0152,Foaming Cleanser
Tra_0152,Heavy Ceramide Cream
Tra_0152,Hydrating Toner
Tra_0153,Foaming Cleanser
Tra_0153,Heavy Ceramide Cream
Tra_0153,Sheet Mask
Tra_0153,Gentle Cleanser
Tra_0154,Heavy Ceramide Cream
Tra_0154,Gentle Cleanser
Tra_0154,Hyaluronic Acid Serum
Tra_0155,Foaming Cleanser
Tra_0155,Vitamin C Serum
Tra_0155,Sheet Mask
Tra_0155,Lightweight Moisturizer
Tra_0155,Heavy Ceramide Cream
Tra_0155,Pimple Patches
Tra_0155,Hyaluronic Acid Serum
Tra_0156,Vitamin C Serum
Tra_0156,Gentle Cleanser
Tra_0156,Lightweight Moisturizer
Tra_0156,Heavy Ceramide Cream
Tra_0156,Hyaluronic Acid Serum
Tra_0157,Foaming Cleanser
Tra_0157,Heavy Ceramide Cream
Tra_0157,Hyaluronic Acid Serum
Tra_0158,Foaming Cleanser
Tra_0158,Vitamin C Serum
Tra_0158,Sheet Mask
Tra_0158,Lightweight Moisturizer
Tra_0158,Heavy Ceramide Cream
Tra_0158,Hyaluronic Acid Serum
Tra_0159,Foaming Cleanser
Tra_0159,Snail Mucin Essence
Tra_0159,Heavy Ceramide Cream
Tra_0159,Exfoliating Toner
Tra_0159,Hydrating Toner
Tra_0159,Hyaluronic Acid Serum
Tra_0160,Gentle Cleanser
Tra_0161,Lightweight Moisturizer
Tra_0161,Foaming Cleanser
Tra_0161,Vitamin C Serum
Tra_0162,Foaming Cleanser
Tra_0162,Lip Sleeping Mask
Tra_0162,Clay Mask
Tra_0162,Vitamin C Serum
Tra_0162,Lightweight Moisturizer
Tra_0162,Heavy Ceramide Cream
Tra_0162,Exfoliating Toner
Tra_0162,Hyaluronic Acid Serum
Tra_0163,Lightweight Moisturizer
Tra_0163,Vitamin C Serum
Tra_0163,Gentle Cleanser
Tra_0164,Foaming Cleanser
Tra_0165,Foaming Cleanser
Tra_0165,Hydrating Toner
Tra_0165,Mineral Sunscreen SPF 50
Tra_0166,Lightweight Moisturizer
Tra_0166,Foaming Cleanser
Tra_0166,Vitamin C Serum
Tra_0167,Foaming Cleanser
Tra_0167,Mineral Sunscreen SPF 50
Tra_0167,Vitamin C Serum
Tra_0167,Gentle Cleanser
Tra_0167,Lightweight Moisturizer
Tra_0167,Exfoliating Toner
Tra_0168,Lightweight Moisturizer
Tra_0168,Vitamin C Serum
Tra_0168,Gentle Cleanser
Tra_0169,Snail Mucin Essence
Tra_0169,Vitamin C Serum
Tra_0169,Gentle Cleanser
Tra_0169,Lightweight Moisturizer
Tra_0169,Heavy Ceramide Cream
Tra_0169,Hyaluronic Acid Serum
Tra_0170,Foaming Cleanser
Tra_0170,Lip Sleeping Mask
Tra_0170,Vitamin C Serum
Tra_0170,Lightweight Moisturizer
Tra_0170,Heavy Ceramide Cream
Tra_0170,Hyaluronic Acid Serum
Tra_0171,Lightweight Moisturizer
Tra_0171,Clay Mask
Tra_0171,Foaming Cleanser
Tra_0171,Vitamin C Serum
Tra_0172,Foaming Cleanser
Tra_0172,Exfoliating Toner
Tra_0172,Hyaluronic Acid Serum
Tra_0173,Lightweight Moisturizer
Tra_0173,Foaming Cleanser
Tra_0173,Vitamin C Serum
Tra_0173,Exfoliating Toner
Tra_0174,Foaming Cleanser
Tra_0174,Heavy Ceramide Cream
Tra_0174,Hyaluronic Acid Serum
Tra_0175,Clay Mask
Tra_0175,Vitamin C Serum
Tra_0175,Gentle Cleanser
Tra_0175,Lightweight Moisturizer
Tra_0175,Heavy Ceramide Cream
Tra_0175,Hyaluronic Acid Serum
Tra_0176,Foaming Cleanser
Tra_0176,Clay Mask
Tra_0176,Vitamin C Serum
Tra_0176,Lightweight Moisturizer
Tra_0176,Exfoliating Toner
Tra_0177,Foaming Cleanser
Tra_0177,Vitamin C Serum
Tra_0177,Lightweight Moisturizer
Tra_0177,Heavy Ceramide Cream
Tra_0177,Exfoliating Toner
Tra_0177,Hyaluronic Acid Serum
Tra_0178,Clay Mask
Tra_0178,Snail Mucin Essence
Tra_0178,Gentle Cleanser
Tra_0178,Heavy Ceramide Cream
Tra_0178,Hyaluronic Acid Serum
Tra_0179,Clay Mask
Tra_0179,Pimple Patches
Tra_0179,Gentle Cleanser
Tra_0180,Vitamin C Serum
Tra_0180,Gentle Cleanser
Tra_0180,Lightweight Moisturizer
Tra_0180,Heavy Ceramide Cream
Tra_0180,Hyaluronic Acid Serum
Tra_0181,Foaming Cleanser
Tra_0181,Vitamin C Serum
Tra_0181,Hyaluronic Acid Serum
Tra_0182,Foaming Cleanser
Tra_0182,Vitamin C Serum
Tra_0182,Lightweight Moisturizer
Tra_0182,Heavy Ceramide Cream
Tra_0182,Pimple Patches
Tra_0182,Hyaluronic Acid Serum
Tra_0183,Gentle Cleanser
Tra_0184,Lip Sleeping Mask
Tra_0184,Gentle Cleanser
Tra_0184,Heavy Ceramide Cream
Tra_0184,Hydrating Toner
Tra_0184,Hyaluronic Acid Serum
Tra_0185,Vitamin C Serum
Tra_0185,Gentle Cleanser
Tra_0185,Sheet Mask
Tra_0185,Lightweight Moisturizer
Tra_0185,Pimple Patches
Tra_0185,Hydrating Toner
Tra_0186,Foaming Cleanser
Tra_0186,Heavy Ceramide Cream
Tra_0186,Exfoliating Toner
Tra_0186,Hyaluronic Acid Serum
Tra_0187,Foaming Cleanser
Tra_0187,Vitamin C Serum
Tra_0187,Sheet Mask
Tra_0188,Gentle Cleanser
Tra_0189,Foaming Cleanser
Tra_0189,Niacinamide Serum
Tra_0189,Vitamin C Serum
Tra_0190,Chemical Sunscreen SPF 50
Tra_0190,Exfoliating Toner
Tra_0190,Gentle Cleanser
Tra_0191,Lightweight Moisturizer
Tra_0191,Foaming Cleanser
Tra_0191,Vitamin C Serum
Tra_0191,Pimple Patches
Tra_0192,Clay Mask
Tra_0192,Exfoliating Toner
Tra_0192,Gentle Cleanser
Tra_0193,Lightweight Moisturizer
Tra_0193,Foaming Cleanser
Tra_0193,Vitamin C Serum
Tra_0194,Foaming Cleanser
Tra_0194,Snail Mucin Essence
Tra_0194,Mineral Sunscreen SPF 50
Tra_0195,Foaming Cleanser
Tra_0195,Vitamin C Serum
Tra_0195,Gentle Cleanser
Tra_0195,Heavy Ceramide Cream
Tra_0195,Exfoliating Toner
Tra_0195,Hyaluronic Acid Serum
Tra_0196,Heavy Ceramide Cream
Tra_0196,Gentle Cleanser
Tra_0196,Hyaluronic Acid Serum
Tra_0197,Foaming Cleanser
Tra_0197,Heavy Ceramide Cream
Tra_0197,Hyaluronic Acid Serum
Tra_0198,Gentle Cleanser
Tra_0199,Lightweight Moisturizer
Tra_0199,Foaming Cleanser
Tra_0199,Vitamin C Serum
Tra_0200,Clay Mask
Tra_0200,Heavy Ceramide Cream
Tra_0200,Gentle Cleanser
Tra_0200,Hyaluronic Acid Serum
Tra_0201,Foaming Cleanser
Tra_0201,Niacinamide Serum
Tra_0201,Heavy Ceramide Cream
Tra_0202,Heavy Ceramide Cream
Tra_0202,Gentle Cleanser
Tra_0202,Hyaluronic Acid Serum
Tra_0203,Foaming Cleanser
Tra_0203,Hydrating Toner
Tra_0204,Heavy Ceramide Cream
Tra_0204,Pimple Patches
Tra_0204,Gentle Cleanser
Tra_0204,Hyaluronic Acid Serum
Tra_0205,Foaming Cleanser
Tra_0205,Mineral Sunscreen SPF 50
